-0.032984,-0.41773,0.57175,-1.4067,0.72726,-0.47527,-0.07613,-0.67586,-0.6077
-0.88707,1.3305,-1.1904,-0.61297,-1.6225,-1.0189,0.75422,1.4964,1.3646
-0.36945,0.58087,-0.38855,-0.10496,-1.3945,-2.2888,-1.6027,-0.28199,-0.41311
-0.46777,-0.92355,0.86122,0.84836,0.50372,0.18259,-0.17796,-1.214,-0.77831
0.22933,-1.2826,0.49605,0.77518,0.11365,0.04001,0.39369,-0.8417,-0.45987
2.8258,0.67584,-1.079,-0.27532,1.4708,0.17176,2.0516,-0.10353,-2.0881
-1.3093,0.85781,0.35092,-0.213,0.17093,-0.62549,-1.6659,2.3391,0.22833
-2.2052,-0.91929,0.66614,0.16125,-0.67821,0.27919,1.5054,-1.4483,-0.89359
0.40038,0.18002,0.4829,0.48984,0.43486,-0.66969,1.4357,-0.92587,-0.097739
