-0.041718,-0.81505,0.87599,-1.163,0.071907,0.20376,-0.96539,-0.69549,1.1583
0.48719,0.52274,1.5272,1.8109,-0.10982,-0.13945,0.057371,-0.32688,-0.40369
-0.21506,-0.67338,-0.67103,-1.4902,2.5599,-0.4568,-1.1706,-1.0478,-0.8497
0.42293,-1.4335,0.15196,0.11777,-0.46321,1.3723,2.0624,-1.1475,0.37883
0.011999,1.1483,0.35329,-0.26747,0.28932,0.86182,-0.28695,-1.3651,-0.81988
-1.8528,-1.4224,-0.80283,-0.14341,-0.43968,1.7843,1.7113,0.77915,0.74159
0.5637,0.76174,-0.62822,-0.94957,-0.92126,-0.078453,-1.1235,1.0971,-0.11429
0.091907,-0.24452,-1.0654,0.77385,-0.68859,-0.49337,1.5591,-0.86915,-0.18258
-0.62521,0.39011,-0.44981,0.56035,-0.8162,-2.094,0.67889,-1.1237,-0.40072
