0.15277,-0.369,-0.55998,-1.2203,0.16487,0.85885,-0.36585,-1.0659,-1.6551
-1.0763,-0.51023,2.351,0.29279,0.4729,-0.032979,0.18111,-0.99752,2.0731
1.8283,-0.82911,1.7567,0.078197,1.0471,0.82669,-0.49793,0.40859,2.1652
1.1605,0.3441,0.31352,-0.40643,-1.438,-0.93308,0.79386,0.62479,-1.1719
-1.3357,-0.17859,-0.40524,0.47357,0.6807,0.24623,-1.0885,0.57071,0.20838
0.18543,-0.59922,-2.3562,-1.0806,-0.36532,0.005489,-1.0767,-1.2506,-3.0525
0.064961,-0.6735,1.2838,-0.57669,-0.045958,-2.8175,-0.73413,0.91487,-0.29931
-1.212,0.90902,-0.43633,-0.51818,-1.1717,1.8826,-2.0648,-0.39469,0.61399
0.086404,0.044121,-0.15364,1.2282,0.34668,0.69968,0.22025,0.19419,-0.08477
